Acceleration;Gender;Age;LateralAcceleration;VehicleSpeed;GearChanges;EngineSpeed;FuelConsum;Weight;DriverPerformance
-0.0053754;2;29.424;0.24854;77.124;3.3493;1265.4;31.496;30.397;3
0.0094436;2;27.149;0.2575;76.042;3.4226;1319;30.986;30.157;3
0.0087425;2;28.852;0.097818;83.533;2.0079;1324.3;34.148;33.858;3
-0.017018;2;31.509;0.0026938;77.299;2.175;1434.9;29.19;28.929;3
-0.053819;2;32.585;0.2558;74.664;0.99304;1197.5;32.732;30.81;3
0.22145;1;25.959;0.29973;78.589;5.1234;1798.3;34.908;28.597;1
0.20849;1;20.325;0.30626;94.08;1.6092;1572.8;36.946;31.653;1
0.1219;1;24.082;0.43108;87.685;4.4593;1640.2;34.865;31.282;1
0.11712;1;28.877;0.461;79.546;4.4949;1547.9;33.601;31.12;2
0.11723;2;26.036;0.4393;80.693;2.8569;1821;34.629;26.093;1
0.1644;1;26.551;0.43561;87.382;5.1809;1680.2;34.283;28.126;1
-0.06506;1;35.851;0.12681;87.068;1.186;1343.4;29.967;30.104;3
0.11627;1;31.914;0.20511;65.317;1.9762;1297.7;30.208;29.54;3
0.15248;1;20.212;0.32399;82.79;5.0812;1706.1;36.897;30.604;1
0.097187;2;25.258;0.33753;91.804;3.5029;1577.3;34.748;30.997;1
0.15921;2;27.339;0.33148;82.716;3.3444;1496;33.644;29.684;2
0.085893;1;23.926;0.26462;97.069;5.4076;1789.9;34.215;26.761;1
0.00017536;2;31.116;0.19276;78.356;2.2668;1144.4;34.229;30.858;3
0.17439;1;29.656;0.13906;80.715;5.6179;1974.7;33.473;31.117;2
0.15656;1;26.596;0.4726;89.498;4.5643;1518;36.668;29.313;1
0.041951;2;31.754;0.11894;73.576;3.0551;1309.6;31.519;31.955;3
0.18981;1;28.34;0.32442;81.092;6.6496;1386.5;31.484;28.02;2
0.19378;1;24.339;0.40878;84.727;4.5168;1783.7;36.181;29.604;1
0.10983;1;27.831;0.26615;83.318;4.2534;1466.1;31.485;29.719;2
0.2906;2;31.462;0.25223;79.558;1.6671;1707.1;33.598;29.452;2
0.14574;2;26.429;0.45507;78.076;4.395;1864.6;33.005;27.742;1
0.062624;1;24.582;0.35108;87.84;5.918;1451.7;32.647;29.429;1
0.16178;2;25.509;0.27133;96.702;6.2649;1730.5;35.057;29.536;1
0.051563;2;36.949;0.20354;77.954;1.9884;1328.5;32.266;30.418;3
0.011279;1;35.411;0.19288;77.701;2.359;1223.4;30.089;29.62;3
0.061164;1;32.193;0.18582;77.098;2.3548;1250.7;30.536;29.757;3
-0.070403;1;32.731;0.044071;78.38;1.4648;1306.2;29.463;29.756;3
0.21692;1;24.54;0.46991;79.951;3.7336;1608.6;34.921;29.727;1
0.24541;2;20.168;0.25363;82.548;4.3582;1479.4;36.624;33.081;1
0.19356;1;22.735;0.3707;88.674;4.4521;1555.1;31.844;28.623;1
0.15315;2;34.1;0.039406;71.92;1.4762;1317.2;31.732;30.315;3
0.032215;2;34.057;0.18141;78.01;2.8427;1417;33.57;31.822;3
0.078807;1;30.335;0.10169;74.811;1.5526;1125.6;32.352;32.586;3
0.040573;1;33.506;0.0096368;79.731;1.305;1194.5;29.638;30.647;3
0.012844;2;28.594;0.27153;77.041;2.2925;1535;31.211;28.905;2
-0.020359;2;33.456;0.016889;75.383;4.5662;1344.8;30.511;30.498;3
0.052864;2;29.166;0.20166;76.724;2.0435;1364.7;31.108;31.052;3
0.16005;2;29.41;0.17742;85.506;2.7678;1616.4;31.506;27.11;2
0.071819;2;29.787;-0.10344;78.634;1.653;1342.3;26.785;28.055;3
0.057339;1;31.262;0.027187;76.165;2.51;1170.4;33.303;32.206;3
0.060323;1;27.408;0.10973;77.965;4.8871;1570.5;28.59;25.594;2
-0.00042183;2;31.095;0.20081;79.563;2.0702;1342.2;30.903;31.581;3
0.17453;2;27.72;0.14417;80.075;2.9372;1422.9;32.103;29.57;2
0.10526;1;26.505;0.19496;80.75;1.5226;1576.7;29.912;28.505;3
0.13999;2;35.735;0.067061;83.711;2.8255;1316.1;28.884;27.227;3
0.14677;1;28.116;0.20491;81.77;3.6426;1818;32.285;29.624;2
0.12742;1;21.245;0.35337;87.12;4.7748;1919.8;34.658;28.075;1
0.18266;1;24.667;0.38257;84.603;4.2656;1553.1;34.393;28.201;1
0.10468;1;23.032;0.40773;87.057;5.8813;1682.9;35.952;29.749;1
0.22436;2;23.887;0.47335;91.673;5.5313;1428.5;33.087;27.926;1
0.10816;2;35.359;0.23065;85.352;3.5156;1536.1;36.428;33.638;2
0.25765;1;24.608;0.32752;88.45;5.0279;1660.1;33.906;29.079;1
0.088343;2;26.637;0.25411;88.012;6.0014;1542.5;32.652;29.26;2
0.17563;1;32.345;0.15898;77.335;1.3109;1473.7;31.003;29.875;3
0.01582;2;30.659;0.36986;73.63;3.8406;1448;32.689;29.993;2
0.2338;1;24.156;0.46081;89.322;5.6365;1616.3;33.785;29.551;1
0.26253;1;26.256;0.46057;96.123;3.757;1651.9;34.547;30.234;1
-0.02963;2;28.659;0.097333;75.389;-0.62028;1371.9;31.4;32.378;3
0.15945;2;24.782;0.20821;78.198;4.0347;1227.3;32.133;30.581;2
0.048213;2;24.534;0.1928;86.42;2.7536;1479;33.305;29.891;2
0.042636;2;27.226;0.22301;82.85;2.6384;1645.5;35.099;32.281;2
0.078517;1;35.431;0.065036;77.83;1.1479;1369.1;30.492;27.825;3
0.08298;2;31.796;0.19938;87.707;3.6685;1506.1;32.393;30.019;2
0.24748;1;23.929;0.35608;81.759;6.6556;1580.1;36.738;30.47;1
0.044825;1;33.849;0.042049;81.69;2.1263;1378;33.003;31.972;3
0.11224;2;33.9;0.07157;82.823;3.7677;1264.8;30.383;29.291;3
0.09928;2;24.662;0.33742;87.753;6.1326;1737.4;35.695;32.773;1
0.11508;2;28.609;0.21392;85.041;3.4258;1545.6;33.212;30.975;2
0.17289;1;24.185;0.42963;95.21;7.5133;1647.2;35.381;30.502;1
0.0631;1;30.174;0.024573;69.349;3.0609;1296.5;30.978;29.55;3
0.22026;1;20.194;0.3692;82.768;4.2383;1796.6;34.611;26.951;1
-0.013531;1;31.53;-0.089651;76.749;4.0224;1303.5;32.373;32.773;3
0.16687;1;32.611;0.18738;76.872;1.7713;1152.5;30.097;27.791;3
0.055838;1;38.298;0.1514;71.549;1.8213;1294.9;31.611;29.388;3
0.056438;2;34.627;0.12311;83.114;1.5954;1253.1;31.869;30.727;3
0.096397;1;23.702;0.28323;90.189;5.0956;1621.9;36.711;32.936;1
0.034045;2;25.145;0.17226;82.166;3.937;1492.5;32.7;30.668;2
0.16965;1;26.61;0.37608;92.057;3.2375;1658.3;34.237;27.841;1
0.041178;1;29.29;-0.0099384;76.518;1.6541;1295.2;30.077;30.832;3
0.12731;2;22.423;0.46042;90.489;5.7763;1950.7;31.784;27.795;1
0.25112;2;28.865;0.28711;89.299;7.3027;1949.3;33.024;28.162;1
0.22676;2;22.273;0.39958;88.373;5.3102;1547.9;38.412;34.651;1
0.27815;1;22.415;0.34017;85.233;5.2393;1828.7;35.05;31.251;1
0.12404;2;31.231;0.242;82.254;4.3831;1570.5;34.253;29.992;2
0.059932;2;36.492;0.10604;83.312;3.3538;1206.9;28.922;28.326;3
0.1007;1;27.379;0.25488;82.22;3.6734;1285.1;33.925;30.16;2
-0.023815;1;30.184;0.011101;77.711;2.1421;1050;30.522;30.599;3
0.13697;1;23.723;0.19792;85.174;4.9397;1596.4;35.751;29.502;1
-0.01214;2;31.138;0.24234;79.5;0.98436;1291.9;30.062;29.015;3
0.04912;2;29.519;0.23221;81.936;2.4312;1544.3;33.62;31.124;2
0.17572;2;29.609;0.27803;82.78;5.5002;1689;32.693;29.079;2
0.21225;2;26.442;0.31532;85.908;4.8732;1415.7;35.714;31.619;2
0.1074;1;30.331;0.064239;80.021;1.6164;1383.9;29.005;29.167;3
0.14372;2;22.298;0.4701;85.366;5.266;1792.8;35.373;32.07;1
0.027951;2;27.964;0.13466;81.354;2.7924;1301.9;31.464;30.983;3
0.0019032;1;32.504;0.14185;72.64;2.1738;1296.8;28.911;27.112;3
0.038361;2;30.733;0.023804;73.068;1.7648;1112.7;29.333;27.88;3
0.18531;1;24.017;0.2501;95.479;5.5103;1830.3;35.275;30.118;1
0.22287;2;21.447;0.3236;86.067;5.9348;1578.5;33.764;27.717;1
0.059619;2;30.055;0.04434;75.315;2.7289;1375.9;31.415;29.104;3
0.0014485;2;34.659;0.093451;80.32;1.4634;1260.3;30.928;29.71;3
0.13226;1;24.212;0.3922;92.808;4.0743;2020.8;36.891;31.479;1
0.19786;2;25.214;0.40977;84.287;6.3172;1807.9;35.958;29.358;1
0.11823;1;24.922;0.15259;84.461;3.4664;1470.2;31.051;27.929;2
0.14105;2;32.633;0.034539;84.178;3.0337;1581.7;33.121;29.365;2
0.22299;2;27.842;0.27995;88.102;2.3656;1480.7;32.468;29.885;2
0.080171;1;31.908;0.16028;88.895;1.4651;1368.9;31.521;29.91;3
0.18762;2;20.904;0.41995;79.999;5.1234;1823.7;36.146;31.689;1
0.18798;2;24.881;0.10998;85.404;4.1848;1477;34.823;32.425;2
0.14853;1;29.184;0.26484;78.667;1.4401;1393.9;33.885;30.511;2
0.092333;2;28.139;0.37373;80.811;1.8038;1842.4;32.239;31.323;2
0.18871;1;29.722;0.35148;80.421;1.1558;1604.3;34.125;30.155;2
-0.0099772;1;34.15;0.25024;81.954;1.5746;1214.1;28.375;28.012;3
0.088396;1;31.374;0.085447;64.956;3.0481;1239.2;33.458;31.501;3
0.12115;2;20.539;0.47781;85.525;4.8649;1558.9;32.744;28.776;1
0.16675;2;26.586;0.52529;81.9;6.1108;1459.2;33.022;29.431;1
0.13593;1;22.711;0.24823;84.608;3.9544;1789.9;33.925;27.737;1
0.19059;1;29.164;0.20867;80.763;3.1833;1689.6;34.034;31.004;2
0.046912;2;30.776;0.034866;80.907;2.0975;1275.7;29.24;28.474;3
-0.021216;1;35.221;0.21934;81.686;0.90958;1308;32.465;31.69;3
0.12568;2;24.973;0.28663;80.862;4.9801;1558.5;34.228;30.136;2
0.2037;1;28.977;0.32341;88.645;4.482;1486.3;32.534;30.008;2
0.27288;2;20.937;0.43664;85.498;3.5869;1827.2;33.798;27.922;1
0.11398;2;25.294;0.36888;83.732;6.0535;1252.3;34.553;28.927;1
0.13298;2;33.505;0.012829;79.011;1.8354;1184.4;28.209;26.683;3
0.025958;1;27.769;0.041817;80.466;0.48121;1111.1;31.379;30.515;3
0.14315;1;25.506;0.41622;84.543;5.9363;1842.1;34.6;30.113;1
0.15483;1;22.907;0.42721;84.574;2.1106;1560.3;38.183;34.414;1
0.12385;2;25.532;0.20897;85.011;6.3495;1708.8;32.946;30.311;2
0.072523;1;30.461;0.19712;76.436;2.8558;1204.9;30.049;31.391;3
0.098892;1;28.304;0.26781;87.194;3.8549;2007.2;35.539;32.938;1
0.10352;1;35.2;0.11195;82.111;1.3507;1239.2;30.061;31.593;3
0.037618;1;30.03;0.17721;75.47;1.8783;1218;29.951;30.549;3
0.068604;1;29.394;0.35155;80.462;4.2584;1594.1;34.46;32.35;2
0.19614;1;22.942;0.25064;82.663;3.7404;1454;33.891;29.801;1
0.010292;1;31.355;0.3135;81.301;3.9653;1612.9;32.213;29.062;2
0.18277;2;22.397;0.48406;90.368;5.8703;1828.1;35.218;30.17;1
0.23945;1;28.254;0.2586;84.396;4.7399;1545;33.892;29.675;2
0.13171;2;31.429;0.35914;88.701;6.2598;1614.7;32.053;28.569;2
0.039655;2;34.645;0.12878;70.831;1.836;1122.4;30.649;28.919;3
0.1996;2;22.021;0.31248;83.363;2.1908;1932.8;34.884;30.515;1
0.064897;1;31.549;0.29261;82.241;3.3299;1297.7;30.975;29.363;3
0.033063;1;33.742;-0.078574;72.92;1.4746;1102.6;33.069;30.033;3
-0.045514;2;30.606;0.039305;83.314;1.1899;1314.9;30.328;29.3;3
0.046008;2;33.307;0.21989;75.298;2.2432;1339.5;33.792;31.829;3
0.07469;2;28.778;0.26502;90.645;3.1235;1815.1;34.973;28.76;1
0.15554;1;29.107;0.10945;82.744;3.8716;1312.1;34.972;30.61;2
0.11825;2;33.817;0.32653;89.887;0.28625;1439.5;32.089;29.423;3
0.2471;2;26.676;0.36493;81.324;5.3396;1677.3;35.228;30.034;1
0.23002;1;26.371;0.25715;80.871;2.5597;1505.7;29.991;27.972;2
0.13247;2;20.223;0.31978;86.939;5.2892;1601.1;33.275;27.438;1
0.1852;1;27.64;0.25389;84.722;4.7418;1176.6;34.37;30.641;2
0.030728;2;35.689;0.10808;76.215;1.7444;1366.7;31.071;31.125;3
0.078487;1;25.73;0.1695;83.158;2.8215;1826;33.833;29.171;2
0.22137;2;26.372;0.34561;83.757;3.636;1460.7;33.146;30.48;2
0.061822;2;33.542;0.22148;83.211;2.3253;1728.1;35.046;32.893;2
-0.034392;2;28.508;0.043765;77.941;2.2318;1268.6;30.66;32.204;3
0.18094;1;24.763;0.37147;85.767;5.5556;1796.6;35.56;29.917;1
0.21159;2;23.075;0.32813;84.395;8.1614;1672.9;34.511;29.916;1
0.15002;2;28.207;0.29776;79.276;3.4923;1516.1;35.768;32.659;2
0.10335;1;39.92;0.19924;80.296;1.2929;1340;32.742;31.983;3
0.14672;1;24.131;0.33358;83.021;3.2865;1622.4;34.199;29.454;1
0.074609;1;30.912;0.29299;82.732;0.23985;1414.1;32.657;29.907;2
0.066803;2;27.35;0.35149;83.674;4.6724;1538.6;32.136;29.159;2
0.014717;1;36.357;0.042463;75.271;0.89002;1078;33.255;30.993;3
0.21832;2;20.102;0.38813;93.626;6.4386;1778.1;35.361;27.792;1
0.27362;1;21.267;0.37245;85.486;6.4026;1725;32.13;25.78;1
0.12447;1;33.808;0.18938;77.805;1.9898;1498.2;33.941;31.544;2
0.20277;1;31.535;0.16976;84.464;1.0984;1537.9;34.514;30.634;2
0.11798;1;26.468;0.35311;90.308;3.285;1336.8;31.474;29.815;2
0.020653;2;27.633;0.30342;80.417;1.3822;1789.3;32.693;32.419;2
0.25119;2;21.527;0.18011;80.834;6.0428;1906.5;33.386;26.044;1
0.17107;2;28.248;0.14057;79.388;2.5805;1703.3;34.893;32.216;2
0.11342;2;29.871;0.14854;83.306;4.6356;1292.5;33.332;30.499;2
0.047801;2;31.754;0.37003;86.118;4.414;1677.1;33.431;31.922;2
0.11106;1;29.009;0.15713;89.216;4.6356;1489.1;34.08;32.813;2
0.093374;2;23.997;0.24135;82.924;2.4909;1517.4;30.747;27.111;2
0.034044;2;27.387;0.16501;83.707;3.3621;1613.6;34.5;30.868;2
0.080832;1;20;0.3955;85.992;2.2453;1545.4;36.175;32.929;1
0.13273;1;23.161;0.30503;85.649;3.1863;1449.9;33.226;30.443;2
0.10021;1;24.256;0.2586;82.22;4.8064;1562.1;33.748;29.126;1
0.27376;2;25.679;0.19245;83.668;1.8832;1785.2;36.074;31.535;1
0.027433;2;33.475;0.041729;76.077;2.3394;1347.2;29.782;30.968;3
0.099118;1;34.18;0.20513;80.784;0.85412;1213.4;31.006;31.646;3
0.11731;1;23.486;0.24044;85.926;6.0416;1660.4;33.722;31.156;2
0.15581;2;25.848;0.40928;86.795;3.2069;1734.6;34.156;30.889;1
0.2039;2;21.21;0.4607;87.152;4.0715;1530.2;34.576;30.578;1
0.10836;2;28.507;0.017067;81.267;2.2592;1356.8;31.986;29.668;3
0.03797;1;30.376;0.051758;76.539;1.8337;1219.9;31.861;28.633;3
0.012233;1;24.386;0.25818;80.455;5.255;1497.8;33.593;27.566;2
-0.02217;1;34.354;0.028392;78.885;1.7508;1394.5;29.797;29.342;3
0.058173;1;34.438;0.011337;77.731;2.6433;1293;32.476;29.964;3
0.092769;2;30.936;0.26063;82.5;1.482;1276.8;30.473;29.425;3
0.088994;2;23.411;0.30094;85.055;2.6976;1622.5;36.54;31.163;1
0.14335;1;31.457;0.18115;68.996;2.7186;1444.7;30.641;31.831;3
0.15491;1;23.719;0.43085;87.934;2.3737;1641.4;35.494;28.511;1
0.25541;2;24.31;0.38467;92.886;5.6391;1736.1;35.065;27.898;1
0.093926;2;27.929;0.073243;75.047;-0.10881;1276.7;31.042;29.72;3
0.17366;1;27.271;0.15275;87.801;4.592;1606.4;36.098;29.773;1
0.17543;1;28.602;0.18822;78.697;4.1006;1772.2;31.349;30.467;2
0.044787;2;26.798;0.074685;75.88;2.8038;1266.3;30.463;28.95;3
0.027841;2;29.124;0.185;74.169;2.5829;1286.3;32.71;30.463;3
-0.0053792;1;32.149;0.15951;75.868;4.4055;1367.2;30.059;29.21;3
-0.073433;1;27.745;0.054132;81.148;2.1379;1252.5;30.182;30.338;3
0.10848;1;31.393;0.16337;81.611;2.6058;1183.2;28.677;27.845;3
0.17516;2;22.882;0.41457;82.038;4.4491;1810.3;33.195;30.002;1
0.078261;2;34.348;0.21865;81.164;2.8582;1286.2;29.991;30.379;3
0.2585;1;25.566;0.20183;81.852;5.0726;1389.7;32.824;28.088;2
0.20047;2;24.991;0.43186;90.908;4.1522;1546.3;34.956;32.144;1
0.14445;1;24.244;0.50369;94.773;4.6891;1717.2;33.528;28.64;1
0.054871;2;32.483;0.24089;85.045;1.855;1663.6;34.153;32.864;2
0.14313;1;23.466;0.34528;86.848;5.9236;1329.3;37.94;31.71;1
-0.023091;2;31.904;0.092895;84.179;1.0423;1460.3;32.74;32.002;3
0.14563;2;25.788;0.30839;88.363;3.6896;1310.4;33.69;31.222;2
0.08656;1;32.652;0.25999;82.813;2.907;1754;30.462;26.544;2
0.013084;2;29.196;0.058256;76.357;1.2246;1289.1;31.24;30.375;3
0.18162;1;26.046;0.20682;87.106;2.3854;1403.7;30.845;30.463;2
0.089037;2;31.111;0.023616;80.647;0.96908;1244.9;33.121;29.939;3
0.20266;2;23.656;0.4013;88.888;4.8876;1718.6;35.64;30.041;1
0.29518;1;26.635;0.43956;92.35;5.0837;1774.5;36.045;31.1;1
0.11903;2;25.23;0.14999;87.037;2.5908;1396.7;32.278;29.672;2
0.2196;2;26.233;0.26009;83.6;7.2589;1606.1;35.468;31.285;1
0.1164;2;29.402;0.30099;86.458;3.0172;1460.4;33.699;30.461;2
0.095326;2;38.18;0.15602;73.87;2.8601;1240.4;29.036;26.17;3
0.18113;2;35.968;0.24535;80.807;1.852;1115.2;31.378;29.529;3
0.0099464;1;31.448;0.14979;87.013;2.4891;1391.9;30.786;31.094;3
0.044254;2;29.387;0.1155;76.325;1.2584;1369.4;31.174;29.06;3
0.16354;2;23.412;0.44014;88.68;3.3755;1775.2;34.493;29.668;1
0.072906;1;26.222;0.21485;80.085;4.6319;1504.8;32.654;30.391;2
0.12656;1;26.146;0.36481;78.197;3.6207;1932.4;37.856;30.594;1
-0.094862;2;26.393;0.019648;79.562;0.077976;1090.3;30.123;28.1;3
0.10905;1;29.317;0.20632;89.777;4.2852;1550.1;29.994;27.828;2
-0.098954;2;33.281;0.29275;70.812;1.5389;1521.8;28.204;27.132;3
0.1719;2;20.95;0.41957;85.091;5.6309;1813.1;33.994;29.865;1
0.094741;1;26.257;0.22835;85.662;3.0281;1783.7;31.793;29.337;2
0.043723;2;35.347;-0.011543;79.813;0.86608;1246.9;30.871;31.22;3
0.070477;2;32.913;0.13653;78.202;0.80394;1264.7;32.177;29.469;3
-0.12749;2;32.644;0.19462;80.224;2.5775;1191.2;30.981;29.07;3
0.056257;1;28.562;0.20899;88.886;3.098;1497.5;29.848;26.406;2
-0.045399;2;28.848;0.12998;76.117;2.7531;1401.2;32.44;30.241;3
0.14151;1;27.418;0.079085;81.859;2.0811;1693.4;31.789;30.627;2
0.071666;1;25.862;0.29087;88.203;2.1165;1581.5;35.966;31.287;1
0.16024;2;25.009;0.37183;82.81;4.1076;1500.5;33.805;28.641;1
0.18;2;26.373;0.46958;84.915;3.4821;1718.8;36.695;27.979;1
0.14346;1;27.73;0.34461;85.051;4.1659;1560.8;34.899;31.267;2
0.064182;2;25.756;0.44718;94.466;5.0168;1613.4;32.133;28.318;1
0.14799;1;24.715;0.42048;91.73;4.0246;1651.6;35.053;31.061;1
0.00075353;2;32.219;-0.03657;73.605;2.026;1456.6;34.04;31.864;3
0.0021504;2;29.882;0.17268;84.18;1.6926;1258.9;29.713;26.805;3
0.12679;1;30.957;0.25753;81.968;3.6023;1571;32.846;29.132;2
0.18906;1;24.267;0.33483;88.104;3.8647;1636.3;33.795;27.472;1
